MAZ,2014 HH
12505,18
12506,98
12507,45
12508,3
12509,74
12510,51
12511,0
12512,0
12513,0
12514,104
12515,62
12516,67
12517,0
12518,0
12519,0
12520,16
12521,78
12522,0
12523,0
12524,0
12525,19
12526,60
12527,0
12528,0
12529,0
12530,0
12531,0
12532,0
12533,11
12534,69
12535,0
12536,0
12537,0
12538,0
12539,2
12540,0
12541,0
12542,0
12543,0
12544,0
12545,40
12546,7
12547,67
12548,5
12549,30
12550,10
12551,11
12552,99
12553,0
12554,58
12555,0
12556,64
12557,0
12558,31
12559,0
12560,190
12561,3
12562,0
12563,0
12564,8
12565,7
12566,22
12567,7
12568,8
12569,7
12570,22
12571,47
12572,21
12573,6
12574,13
12575,10
12576,8
12577,10
12578,16
12579,4
12580,16
12581,26
12582,5
12583,19
12584,10
12585,19
12586,10
12587,30
12588,8
12589,8
12590,14
12591,21
12592,107
12593,8
12594,9
12595,9
12596,11
12597,19
12598,10
12599,19
12600,29
12601,7
12602,2
12603,32
12604,40
12605,56
12606,11
12607,8
12608,5
12609,0
12610,5
12611,7
12612,2
12613,44
12614,16
12615,56
12616,7
12617,2
12618,67
12619,32
12620,19
12621,9
12622,37
12623,22
12624,14
12625,10
12626,16
12627,26
12628,26
12629,26
12630,26
12631,8
12632,37
12633,16
12634,7
12635,12
12636,33
12637,22
12638,23
12639,21
12640,14
12641,98
12642,33
12643,0
12644,20
12645,11
12646,19
12647,40
12648,10
12649,54
12650,26
12651,48
12652,26
12653,12
12654,0
12655,25
12656,22
12657,12
12658,68
12659,14
12660,90
12661,16
12662,11
12663,3
12664,10
12665,11
12666,6
12667,10
12668,22
12669,53
12670,11
12671,11
12672,9
12673,33
12674,61
12675,25
12676,8
12677,10
12678,18
12679,3
12680,14
12681,32
12682,1
12683,23
12684,17
12685,20
12686,18
12687,69
12688,20
12689,34
12690,32
12691,6
12692,29
12693,18
12694,31
12695,83
12696,0
12697,30
12698,10
12699,26
12700,18
12701,11
12702,15
12703,10
12704,33
12705,13
12706,41
12707,475
12708,32
12709,30
12710,18
12711,35
12712,31
12713,0
12714,0
12715,0
12716,0
12717,0
12718,0
12719,0
12720,0
12721,0
12722,127
12723,0
12724,0
12725,24
12726,0
12727,13
12728,0
12729,192
12730,98
12731,0
12732,0
12733,204
12734,55
12735,0
12736,0
12737,21
12738,0
12739,6
12740,32
12741,2
12742,68
12743,22
12744,33
12745,87
12746,14
12747,14
12748,59
12749,21
12750,24
12751,37
12752,34
12753,8
12754,34
12755,54
12756,24
12757,20
12758,20
12759,10
12760,0
12761,76
12762,44
12763,28
12764,15
12765,56
12766,14
12767,15
12768,0
12769,10
12770,14
12771,11
12772,35
12773,15
12774,101
12775,23
12776,21
12777,6
12778,6
12779,15
12780,0
12781,16
12782,47
12783,22
12784,39
12785,36
12786,16
12787,32
12788,15
12789,8
12790,0
12791,0
12792,0
12793,0
12794,0
12795,0
12796,3
12797,0
12798,0
12799,16
12800,29
12801,0
12802,0
12803,22
12804,16
12805,3
12806,4
12807,8
12808,16
12809,132
12810,15
12811,6
12812,0
12813,0
12814,0
12815,0
12816,12
12817,22
12818,22
12819,22
12820,22
12821,26
12822,18
12823,50
12824,22
12825,33
12826,56
12827,34
12828,36
12829,34
12830,30
12831,18
12832,62
12833,24
12834,24
12835,22
12836,27
12837,10
12838,29
12839,29
12840,29
12841,32
12842,74
12843,58
12844,206
12845,28
12846,24
12847,16
12848,4
12849,15
12850,30
12851,18
12852,70
12853,22
12854,36
12855,2
12856,0
12857,28
12858,0
12859,17
12860,6
12861,62
12862,33
12863,20
12864,6
12865,0
12866,33
12867,16
12868,9
12869,28
12870,56
12871,49
12872,14
12873,39
12874,0
12875,22
12876,0
12877,28
12878,23
12879,5
12880,30
12881,23
12882,0
12883,0
12884,0
12885,0
12886,0
12887,0
12888,1
12889,1
12890,51
12891,14
12892,367
12893,18
12894,27
12895,13
12896,25
12897,1
12898,2
12899,11
12900,27
12901,20
12902,0
12903,22
12904,20
12905,11
12906,12
12907,14
12908,39
12909,9
12910,22
12911,22
12912,20
12913,27
12914,37
12915,33
12916,1
12917,15
12918,25
12919,0
12920,374
12921,7
12922,0
12923,0
12924,0
12925,363
12926,9
12927,24
12928,15
12929,20
12930,28
12931,35
12932,14
12933,13
12934,19
12935,86
12936,19
12937,12
12938,216
12939,2
12940,8
12941,13
12942,13
12943,21
12944,115
12945,453
12946,16
12947,988
12948,154
12949,22
12950,32
12951,287
12952,13
12953,26
12954,94
12955,41
12956,9
12957,26
12958,15
12959,13
12960,50
12961,14
12962,7
12963,38
12964,0
12965,223
12966,24
12967,15
12968,9
12969,32
12970,8
12971,269
12972,122
12973,29
12974,21
12975,21
12976,16
12977,16
12978,15
12979,9
12980,7
12981,29
12982,23
12983,27
12984,8
12985,46
12986,18
12987,19
12988,8
12989,26
12990,13
12991,35
12992,26
12993,8
12994,8
12995,1
12996,31
12997,15
12998,11
12999,14
13000,8
13001,8
13002,17
13003,20
13004,11
13005,11
13006,42
13007,22
13008,0
13009,0
13010,29
13011,32
13012,15
13013,9
13014,2
13015,5
13016,21
13017,17
13018,0
13019,17
13020,31
13021,13
13022,17
13023,17
13024,19
13025,9
13026,0
13027,2
13028,4
13029,6
13030,10
13031,47
13032,3
13033,5
13034,8
13035,6
13036,14
13037,4
13038,29
13039,10
13040,0
13041,0
13042,12
13043,59
13044,49
13045,6
13046,10
13047,55
13048,10
13049,11
13050,13
13051,55
13052,22
13053,16
13054,20
13055,21
13056,2
13057,36
13058,10
13059,34
13060,32
13061,1
13062,14
13063,2
13064,17
13065,3
13066,2
13067,9
13068,2
13069,15
13070,18
13071,0
13072,23
13073,21
13074,11
13075,121
13076,22
13077,26
13078,27
13079,22
13080,16
13081,51
13082,22
13083,16
13084,0
13085,6
13086,7
13087,19
13088,19
13089,11
13090,0
13091,18
13092,7
13093,50
13094,63
13095,21
13096,27
13097,17
13098,26
13099,30
13100,2
13101,19
13102,26
13103,10
13104,19
13105,14
13106,9
13107,26
13108,20
13109,23
13110,4
13111,18
13112,0
13113,37
13114,1
13115,11
13116,12
13117,16
13118,79
13119,14
13120,0
13121,37
13122,16
13123,22
13124,2
13125,1
13126,6
13127,6
13128,10
13129,88
13130,6
13131,6
13132,37
13133,79
13134,110
13135,81
13136,7
13137,4
13138,13
13139,12
13140,32
13141,20
13142,15
13143,9
13144,14
13145,14
13146,90
13147,6
13148,18
13149,52
13150,11
13151,12
13152,246
13153,24
13154,15
13155,11
13156,6
13157,41
13158,33
13159,9
13160,2
13161,8
13162,19
13163,7
13164,18
13165,17
13166,0
13167,0
13168,739
13169,845
13170,0
13171,26
13172,26
13173,24
13174,24
13175,0
13176,1
13177,152
13178,26
13179,33
13180,42
13181,13
13182,26
13183,26
13184,24
13185,0
13186,18
13187,227
13188,21
13189,26
13190,3
13191,40
13192,15
13193,27
13194,36
13195,21
13196,10
13197,11
13198,6
13199,21
13200,8
13201,16
13202,4
13203,8
13204,13
13205,14
13206,13
13207,29
13208,27
13209,6
13210,11
13211,18
13212,1
13213,0
13214,0
13215,170
13216,360
13217,0
13218,106
13219,17
13220,23
13221,36
13222,36
13223,20
13224,34
13225,14
13226,30
13227,12
13228,30
13229,14
13230,14
13231,44
13232,40
13233,15
13234,31
13235,64
13236,34
13237,34
13238,53
13239,18
13240,27
13241,40
13242,17
13243,48
13244,13
13245,25
13246,11
13247,21
13248,17
13249,5
13250,2
13251,0
13252,6
13253,10
13254,18
13255,10
13256,12
13257,194
13258,10
13259,17
13260,0
13261,17
13262,150
13263,15
13264,18
13265,29
13266,18
13267,32
13268,24
13269,18
13270,14
13271,33
13272,0
13273,18
13274,23
13275,28
13276,35
13277,31
13278,13
13279,27
13280,16
13281,40
13282,239
13283,49
13284,23
13285,123
13286,18
13287,39
13288,22
13289,39
13290,31
13291,0
13292,53
13293,18
13294,13
13295,12
13296,43
13297,0
13298,19
13299,175
13300,0
13301,14
13302,2
13303,7
13304,121
13305,82
13306,34
13307,40
13308,18
13309,79
13310,42
13311,25
13312,45
13313,14
13314,45
13315,37
13316,12
13317,54
13318,46
13319,24
13320,24
13321,45
13322,39
13323,18
13324,34
13325,10
13326,10
13327,18
13328,19
13329,18
13330,40
13331,34
13332,24
13333,20
13334,23
13335,21
13336,14
13337,2
13338,19
13339,20
13340,31
13341,32
13342,0
13343,46
13344,40
13345,35
13346,41
13347,5
13348,5
13349,1
13350,22
13351,0
13352,30
13353,0
13354,24
13355,1
13356,21
13357,25
13358,25
13359,33
13360,77
13361,25
13362,59
13363,0
13364,21
13365,25
13366,27
13367,38
13368,0
13369,76
13370,15
13371,21
13372,376
13373,25
13374,6
13375,2
13376,12
13377,27
13378,33
13379,6
13380,29
13381,1
13382,0
13383,19
13384,15
13385,15
13386,0
13387,11
13388,27
13389,0
13390,23
13391,0
13392,0
13393,0
13394,53
13395,41
13396,127
13397,16
13398,0
13399,6
13400,16
13401,16
13402,16
13403,26
13404,16
13405,26
13406,14
13407,30
13408,18
13409,22
13410,3
13411,19
13412,51
13413,84
13414,43
13415,29
13416,27
13417,13
13418,14
13419,27
13420,0
13421,3
13422,0
13423,0
13424,0
13425,0
13426,0
13427,174
13428,38
13429,0
13430,0
13431,10
13432,38
13433,26
13434,13
13435,10
13436,26
13437,18
13438,0
13439,23
13440,38
13441,14
13442,12
13443,164
13444,111
13445,0
13446,53
13447,16
13448,22
13449,60
13450,24
13451,0
13452,0
13453,0
13454,0
13455,16
13456,32
13457,4
13458,0
13459,0
13460,40
13461,13
13462,31
13463,0
13464,0
13465,30
13466,2
13467,31
13468,0
13469,0
13470,0
13471,31
13472,0
13473,124
13474,31
13475,0
13476,31
13477,16
13478,20
13479,55
13480,70
13481,335
13482,36
13483,29
13484,22
13485,6
13486,18
13487,1
13488,40
13489,6
13490,16
13491,0
13492,28
13493,24
13494,4
13495,97
13496,60
13497,28
13498,24
13499,31
13500,1
13501,41
13502,21
13503,17
13504,127
13505,31
13506,25
13507,22
13508,15
13509,1
13510,87
13511,27
13512,58
13513,2
13514,14
13515,97
13516,16
13517,22
13518,50
13519,42
13520,34
13521,13
13522,0
13523,11
13524,0
13525,1
13526,22
13527,40
13528,3
13529,23
13530,7
13531,0
13532,0
13533,31
13534,0
13535,0
13536,0
13537,0
13538,0
13539,0
13540,39
13541,301
13542,27
13543,0
13544,133
13545,251
13546,26
13547,26
13548,33
13549,25
13550,24
13551,22
13552,65
13553,18
13554,23
13555,157
13556,26
13557,31
13558,29
13559,31
13560,29
13561,29
13562,9
13563,22
13564,29
13565,23
13566,20
13567,47
13568,12
13569,14
13570,19
13571,20
13572,21
13573,16
13574,23
13575,24
13576,21
13577,80
13578,43
13579,19
13580,23
13581,68
13582,21
13583,24
13584,16
13585,23
13586,67
13587,18
13588,19
13589,28
13590,133
13591,30
13592,25
13593,19
13594,29
13595,19
13596,33
13597,25
13598,65
13599,30
13600,30
13601,27
13602,54
13603,14
13604,30
13605,20
13606,20
13607,20
13608,19
13609,30
13610,26
13611,20
13612,20
13613,16
13614,314
13615,26
13616,20
13617,52
13618,28
13619,34
13620,20
13621,20
13622,20
13623,12
13624,20
13625,20
13626,20
13627,20
13628,10
13629,10
13630,14
13631,9
13632,14
13633,6
13634,10
13635,12
13636,10
13637,14
13638,5
13639,10
13640,10
13641,29
13642,16
13643,12
13644,10
13645,10
13646,10
13647,16
13648,10
13649,8
13650,10
13651,16
13652,10
13653,21
13654,7
13655,10
13656,20
13657,18
13658,13
13659,107
13660,17
13661,17
13662,15
13663,0
13664,31
13665,20
13666,34
13667,35
13668,28
13669,25
13670,18
13671,32
13672,111
13673,29
13674,18
13675,16
13676,17
13677,2
13678,6
13679,275
13680,28
13681,0
13682,0
13683,4
13684,58
13685,27
13686,39
13687,8
13688,26
13689,0
13690,10
13691,9
13692,11
13693,29
13694,10
13695,12
13696,16
13697,14
13698,19
13699,6
13700,1
13701,21
13702,16
13703,26
13704,13
13705,28
13706,20
13707,11
13708,13
13709,19
13710,21
13711,12
13712,16
13713,29
13714,6
13715,17
13716,6
13717,18
13718,26
13719,40
13720,20
13721,42
13722,0
13723,21
13724,11
13725,19
13726,231
13727,20
13728,20
13729,20
13730,15
13731,22
13732,21
13733,20
13734,122
13735,20
13736,20
13737,19
13738,20
13739,37
13740,20
13741,20
13742,20
13743,15
13744,20
13745,20
13746,20
13747,35
13748,93
13749,20
13750,20
13751,20
13752,8
13753,20
13754,20
13755,20
13756,20
13757,24
13758,21
13759,14
13760,15
13761,27
13762,15
13763,15
13764,11
13765,0
13766,26
13767,57
13768,0
13769,7
13770,15
13771,7
13772,90
13773,39
13774,7
13775,0
13776,39
13777,13
13778,39
13779,4
13780,5
13781,14
13782,17
13783,12
13784,34
13785,15
13786,18
13787,30
13788,15
13789,15
13790,17
13791,91
13792,14
13793,23
13794,62
13795,0
13796,0
13797,26
13798,24
13799,28
13800,26
13801,16
13802,13
13803,27
13804,6
13805,27
13806,391
13807,105
13808,135
13809,0
13810,19
13811,19
13812,19
13813,19
13814,71
13815,22
13816,19
13817,19
13818,16
13819,17
13820,19
13821,20
13822,15
13823,19
13824,19
13825,20
13826,19
13827,31
13828,19
13829,19
13830,15
13831,21
13832,33
13833,21
13834,17
13835,19
13836,19
13837,16
13838,30
13839,19
13840,16
13841,15
13842,17
13843,16
13844,17
13845,20
13846,13
13847,17
13848,25
13849,6
13850,15
13851,15
13852,19
13853,14
13854,15
13855,13
13856,12
13857,11
13858,22
13859,21
13860,19
13861,21
13862,16
13863,18
13864,12
13865,13
13866,15
13867,14
13868,8
13869,10
13870,3
13871,8
13872,13
13873,4
13874,13
13875,6
13876,15
13877,7
13878,1
13879,9
13880,4
13881,8
13882,6
13883,4
13884,6
13885,8
13886,13
13887,4
13888,9
13889,5
13890,15
13891,15
13892,15
13893,10
13894,6
13895,15
13896,6
13897,7
13898,5
13899,8
13900,40
13901,15
13902,9
13903,21
13904,55
13905,18
13906,5
13907,2
13908,0
13909,8
13910,4
13911,32
13912,7
13913,8
13914,21
13915,4
13916,8
13917,15
13918,6
13919,20
13920,25
13921,24
13922,24
13923,10
13924,23
13925,23
13926,0
13927,21
13928,22
13929,22
13930,14
13931,21
13932,36
13933,49
13934,10
13935,4
13936,9
13937,9
13938,10
13939,41
13940,1
13941,10
13942,15
13943,9
13944,11
13945,9
13946,7
13947,31
13948,5
13949,53
13950,3
13951,19
13952,1
13953,8
13954,53
13955,7
13956,64
13957,8
13958,9
13959,7
13960,38
13961,22
13962,18
13963,27
13964,13
13965,15
13966,14
13967,9
13968,2
13969,5
13970,13
13971,10
13972,58
13973,16
13974,15
13975,29
13976,4
13977,6
13978,0
13979,16
13980,24
13981,7
13982,13
13983,28
13984,17
13985,23
13986,20
13987,4
13988,30
13989,15
13990,16
13991,22
13992,19
13993,18
13994,43
13995,18
13996,31
13997,19
13998,39
13999,18
14000,20
14001,181
14002,19
14003,38
14004,18
14005,17
14006,24
14007,19
14008,23
14009,10
14010,21
14011,18
14012,36
14013,14
14014,21
14015,8
14016,10
14017,14
14018,10
14019,6
14020,45
14021,8
14022,24
14023,17
14024,23
14025,6
14026,29
14027,20
14028,21
14029,92
14030,13
14031,24
14032,0
14033,21
14034,10
14035,37
14036,25
14037,23
14038,28
14039,34
14040,266
14041,1
14042,0
14043,1
14044,1
14045,28
14046,0
14047,0
14048,1
14049,0
14050,259
14051,11
14052,6
14053,13
14054,16
14055,21
14056,5
14057,10
14058,4
14059,28
14060,0
14061,31
14062,16
14063,22
14064,23
14065,25
14066,17
14067,26
14068,8
14069,8
14070,13
14071,12
14072,0
14073,48
14074,14
14075,15
14076,20
14077,11
14078,244
14079,39
14080,47
14081,21
14082,19
14083,138
14084,10
14085,100
14086,20
14087,20
14088,19
14089,19
14090,23
14091,24
14092,8
14093,27
14094,6
14095,22
14096,18
14097,27
14098,16
14099,23
14100,12
14101,9
14102,12
14103,15
14104,19
14105,29
14106,13
14107,20
14108,19
14109,18
14110,25
14111,110
14112,28
14113,14
14114,10
14115,34
14116,12
14117,16
14118,16
14119,17
14120,16
14121,20
14122,11
14123,13
14124,14
14125,14
14126,17
14127,15
14128,21
14129,23
14130,21
14131,13
14132,13
14133,30
14134,19
14135,15
14136,16
14137,26
14138,1
14139,15
14140,0
14141,0
14142,4
14143,1
14144,0
14145,1
14146,8
14147,2
14148,0
14149,2
14150,0
14151,4
14152,0
14153,4
14154,3
14155,3
14156,7
14157,3
14158,0
14159,0
14160,3
14161,0
14162,0
14163,0
14164,5
14165,15
14166,2
14167,3
14168,3
14169,1
14170,9
14171,1
14172,3
14173,3
14174,1
14175,1
14176,10
14177,1
14178,16
14179,0
14180,0
14181,0
14182,0
14183,0
14184,0
14185,0
14186,0
14187,22
14188,63
14189,0
14190,0
14191,0
14192,0
14193,1
14194,0
14195,0
14196,0
14197,526
14198,24
14199,14
14200,31
14201,116
14202,0
14203,56
14204,8
14205,22
14206,4
14207,10
14208,5
14209,0
14210,5
14211,4
14212,45
14213,0
14214,0
14215,0
14216,0
14217,32
14218,29
14219,11
14220,11
14221,12
14222,4
14223,24
14224,49
14225,10
14226,28
14227,15
14228,32
14229,17
14230,3
14231,38
14232,0
14233,25
14234,63
14235,87
14236,22
14237,1
14238,0
14239,0
14240,0
14241,0
14242,0
14243,0
14244,0
14245,0
14246,0
14247,0
14248,0
14249,0
14250,0
14251,0
14252,0
14253,0
14254,0
14255,6
14256,0
14257,0
14258,0
14259,0
14260,2
14261,3
14262,0
14263,3
14264,0
14265,0
14266,0
14267,0
14268,0
14269,0
14270,0
14271,0
14272,0
14273,22
14274,9
14275,11
14276,0
14277,73
14278,151
14279,22
14280,5
14281,4
14282,0
14283,307
14284,0
14285,4
14286,10
14287,0
14288,6
14289,2
14290,0
14291,0
14292,0
14293,0
14294,0
14295,4
14296,0
14297,2
14298,16
14299,141
14300,3
14301,10
14302,42
14303,11
14304,6
14305,11
14306,0
14307,0
14308,3
14309,0
14310,0
14311,3
14312,5
14313,18
14314,10
14315,8
14316,12
14317,26
14318,8
14319,72
14320,24
14321,0
14322,18
14323,18
14324,38
14325,0
14326,12
14327,16
14328,0
14329,0
14330,0
14331,0
14332,0
14333,0
14334,0
14335,0
14336,0
14337,0
14338,0
14339,0
14340,0
14341,0
14342,2
14343,1
14344,0
14345,5
14346,6
14347,3
14348,11
14349,5
14350,14
14351,5
14352,21
14353,16
14354,16
14355,9
14356,17
14357,28
14358,9
14359,8
14360,7
14361,11
14362,16
14363,7
14364,11
14365,0
14366,11
14367,8
14368,4
14369,4
14370,14
14371,134
14372,17
14373,1
14374,4
14375,4
14376,22
14377,2
14378,3
14379,2
14380,2
14381,6
14382,2
14383,2
14384,12
14385,2
14386,1
14387,2
14388,5
14389,18
14390,2
14391,0
14392,0
14393,25
14394,6
14395,0
14396,17
14397,9
14398,14
14399,27
14400,15
14401,30
14402,17
14403,17
14404,134
14405,20
14406,19
14407,20
14408,17
14409,84
14410,0
14411,0
14412,419
14413,20
14414,0
14415,104
14416,259
14417,0
14418,60
14419,28
14420,22
14421,32
14422,70
14423,22
14424,32
14425,18
14426,15
14427,13
14428,53
14429,17
14430,16
14431,0
14432,12
14433,28
14434,19
14435,16
14436,79
14437,9
14438,18
14439,26
14440,10
14441,22
14442,47
14443,101
14444,16
14445,11
14446,15
14447,0
14448,28
14449,15
14450,12
14451,11
14452,45
14453,25
14454,25
14455,18
14456,20
14457,0
14458,12
14459,59
14460,20
14461,15
14462,32
14463,20
14464,33
14465,28
14466,20
14467,33
14468,34
14469,56
14470,18
14471,16
14472,36
14473,18
14474,36
14475,13
14476,25
14477,36
14478,15
14479,48
14480,36
14481,37
14482,19
14483,19
14484,13
14485,5
14486,30
14487,36
14488,0
14489,16
14490,12
14491,28
14492,120
14493,27
14494,53
14495,20
14496,13
14497,9
14498,2
14499,84
14500,12
14501,23
14502,22
14503,24
14504,16
14505,17
14506,28
14507,16
14508,32
14509,18
14510,0
14511,31
14512,0
14513,18
14514,0
14515,34
14516,6
14517,10
14518,0
14519,0
14520,23
14521,0
14522,33
14523,57
14524,28
14525,0
14526,47
14527,29
14528,31
14529,27
14530,27
14531,10
14532,22
14533,21
14534,10
14535,10
14536,0
14537,32
14538,0
14539,2
14540,14
14541,27
14542,12
14543,11
14544,23
14545,26
14546,101
14547,16
14548,34
14549,19
14550,25
14551,10
14552,22
14553,5
14554,16
14555,7
14556,22
14557,15
14558,15
14559,15
14560,34
14561,17
14562,36
14563,12
14564,47
14565,56
14566,57
14567,15
14568,67
14569,15
14570,15
14571,47
14572,63
14573,19
14574,24
14575,16
14576,92
14577,24
14578,55
14579,40
14580,11
14581,20
14582,8
14583,32
14584,25
14585,42
14586,53
14587,22
14588,44
14589,42
14590,7
14591,17
14592,43
14593,23
14594,67
14595,22
14596,20
14597,25
14598,44
14599,25
14600,11
14601,44
14602,0
14603,46
14604,14
14605,13
14606,44
14607,39
14608,22
14609,0
14610,26
14611,0
14612,11
14613,9
14614,7
14615,2
14616,16
14617,45
14618,152
14619,16
14620,0
14621,16
14622,0
14623,16
14624,26
14625,3
14626,0
14627,38
14628,17
14629,38
14630,26
14631,1
14632,13
14633,0
14634,36
14635,0
14636,249
14637,12
14638,11
14639,13
14640,5
14641,13
14642,21
14643,9
14644,0
14645,10
14646,0
14647,1
14648,0
14649,17
14650,10
14651,9
14652,9
14653,0
14654,0
14655,341
14656,85
14657,0
14658,25
14659,3
14660,22
14661,0
14662,25
14663,24
14664,23
14665,24
14666,88
14667,113
14668,30
14669,23
14670,29
14671,0
14672,167
14673,0
14674,0
14675,0
14676,4
14677,0
14678,0
14679,80
14680,0
14681,0
14682,364
14683,60
14684,22
14685,19
14686,0
14687,25
14688,43
14689,38
14690,18
14691,170
14692,24
14693,16
14694,19
14695,19
14696,16
14697,24
14698,62
14699,39
14700,25
14701,19
14702,49
14703,20
14704,29
14705,18
14706,10
14707,39
14708,10
14709,21
14710,8
14711,158
14712,0
14713,28
14714,21
14715,21
14716,20
14717,0
14718,65
14719,19
14720,19
14721,19
14722,19
14723,41
14724,21
14725,59
14726,17
14727,9
14728,19
14729,19
14730,20
14731,18
14732,18
14733,0
14734,17
14735,24
14736,22
14737,10
14738,25
14739,10
14740,9
14741,14
14742,19
14743,29
14744,14
14745,19
14746,18
14747,19
14748,21
14749,37
14750,20
14751,117
14752,14
14753,18
14754,25
14755,17
14756,23
14757,18
14758,21
14759,20
14760,19
14761,37
14762,0
14763,18
14764,76
14765,30
14766,16
14767,26
14768,20
14769,49
14770,59
14771,22
14772,19
14773,15
14774,18
14775,17
14776,33
14777,15
14778,19
14779,19
14780,15
14781,21
14782,26
14783,10
14784,19
14785,23
14786,20
14787,17
14788,20
14789,14
14790,6
14791,17
14792,21
14793,17
14794,14
14795,20
14796,21
14797,8
14798,18
14799,15
14800,15
14801,19
14802,30
14803,15
14804,15
14805,17
14806,14
14807,0
14808,20
14809,17
14810,21
14811,23
14812,22
14813,20
14814,18
14815,14
14816,17
14817,17
14818,20
14819,20
14820,12
14821,21
14822,13
14823,14
14824,10
14825,40
14826,13
14827,23
14828,30
14829,21
14830,19
14831,18
14832,20
14833,20
14834,20
14835,19
14836,21
14837,0
14838,40
14839,27
14840,17
14841,0
14842,31
14843,0
14844,19
14845,22
14846,26
14847,23
14848,24
14849,40
14850,36
14851,31
14852,34
14853,14
14854,23
14855,27
14856,0
14857,23
14858,21
14859,20
14860,30
14861,31
14862,37
14863,20
14864,21
14865,20
14866,15
14867,30
14868,18
14869,20
14870,27
14871,12
14872,26
14873,22
14874,22
14875,34
14876,16
14877,13
14878,24
14879,38
14880,16
14881,0
14882,16
14883,20
14884,26
14885,29
14886,19
14887,28
14888,43
14889,23
14890,11
14891,17
14892,13
14893,27
14894,40
14895,21
14896,22
14897,22
14898,0
14899,21
14900,57
14901,35
14902,16
14903,15
14904,1
14905,26
14906,20
14907,30
14908,23
14909,15
14910,21
14911,36
14912,0
14913,10
14914,22
14915,31
14916,33
14917,23
14918,16
14919,35
14920,20
14921,14
14922,15
14923,7
14924,42
14925,74
14926,20
14927,56
14928,17
14929,15
14930,14
14931,10
14932,11
14933,11
14934,14
14935,12
14936,11
14937,23
14938,21
14939,20
14940,0
14941,12
14942,23
14943,17
14944,12
14945,12
14946,19
14947,9
14948,20
14949,0
14950,27
14951,10
14952,10
14953,14
14954,43
14955,20
14956,10
14957,3
14958,10
14959,15
14960,11
14961,14
14962,11
14963,15
14964,15
14965,11
14966,11
14967,11
14968,22
14969,7
14970,6
14971,0
14972,25
14973,19
14974,16
14975,17
14976,14
14977,18
14978,27
14979,1
14980,28
14981,11
14982,0
14983,18
14984,31
14985,20
14986,23
14987,18
14988,18
14989,10
14990,17
14991,0
14992,18
14993,44
14994,19
14995,0
14996,26
14997,21
14998,36
14999,18
15000,20
15001,25
15002,17
15003,29
15004,17
15005,18
15006,54
15007,17
15008,12
15009,0
15010,19
15011,754
15012,16
15013,14
15014,12
15015,52
15016,85
15017,18
15018,23
15019,17
15020,16
15021,8
15022,35
15023,10
15024,250
15025,0
15026,0
15027,7
15028,34
15029,41
15030,17
15031,8
15032,0
15033,18
15034,42
15035,10
15036,3
15037,6
15038,17
15039,20
15040,12
15041,0
15042,62
15043,14
15044,1
15045,7
15046,14
15047,20
15048,185
15049,23
15050,0
15051,5
15052,31
15053,22
15054,0
15055,15
15056,58
15057,3
15058,7
15059,61
15060,2
15061,10
15062,47
15063,21
15064,6
15065,81
15066,0
15067,0
15068,0
15069,0
15070,0
15071,0
15072,0
15073,0
15074,0
15075,0
15076,0
15077,0
15078,19
15079,269
15080,18
15081,15
15082,15
15083,12
15084,22
15085,12
15086,13
15087,13
15088,15
15089,12
15090,11
15091,36
15092,15
15093,12
15094,30
15095,5
15096,27
15097,105
15098,9
15099,30
15100,7
15101,7
15102,24
15103,13
15104,12
15105,12
15106,46
15107,45
15108,15
15109,15
15110,29
15111,23
15112,21
15113,7
15114,31
15115,4
15116,4
15117,25
15118,18
15119,34
15120,41
15121,26
15122,9
15123,4
15124,18
15125,1
15126,0
15127,36
15128,37
15129,10
15130,13
15131,17
15132,38
15133,31
15134,7
15135,27
15136,5
15137,15
15138,16
15139,24
15140,47
15141,42
15142,20
15143,28
15144,25
15145,15
15146,15
15147,47
15148,67
15149,10
15150,16
15151,12
15152,48
15153,12
15154,31
15155,17
15156,20
15157,4
15158,21
15159,16
15160,32
15161,8
15162,138
15163,355
15164,9
15165,13
15166,26
15167,27
15168,70
15169,16
15170,31
15171,9
15172,71
15173,25
15174,6
15175,29
15176,12
15177,23
15178,17
15179,64
15180,22
15181,48
15182,261
15183,30
15184,42
15185,64
15186,37
15187,26
15188,15
15189,28
15190,12
15191,23
15192,42
15193,14
15194,18
15195,7
15196,82
15197,14
15198,25
15199,0
15200,65
15201,18
15202,35
15203,40
15204,24
15205,4
15206,34
15207,4
15208,18
15209,42
15210,33
15211,2
15212,12
15213,22
15214,12
15215,22
15216,7
15217,13
15218,2
15219,145
15220,21
15221,8
15222,11
15223,11
15224,14
15225,10
15226,87
15227,26
15228,186
15229,0
15230,14
15231,8
15232,14
15233,14
15234,4
15235,6
15236,34
15237,25
15238,510
15239,14
15240,14
15241,12
15242,13
15243,13
15244,9
15245,4
15246,25
15247,11
15248,9
15249,7
15250,30
15251,30
15252,46
15253,10
15254,8
15255,21
15256,34
15257,13
15258,30
15259,421
15260,7
15261,15
15262,10
15263,8
15264,8
15265,23
15266,22
15267,16
15268,34
15269,34
15270,10
15271,28
15272,57
15273,18
15274,8
15275,20
15276,30
15277,20
15278,8
15279,69
15280,13
15281,6
15282,9
15283,11
15284,180
15285,30
15286,7
15287,41
15288,11
15289,21
15290,11
15291,9
15292,5
15293,9
15294,111
15295,9
15296,11
15297,19
15298,11
15299,28
15300,30
15301,28
